z,mag_r,absmag_r
0.03825134,15.06761,-21.0650387818605
0.04550823,17.27856,-19.2430369542035
0.03764174,16.5026,-19.5941691683732
0.03764356,16.5026,-19.594276775054
0.03763396,16.5026,-19.5937073082069
0.03764533,16.5026,-19.5943817253693
0.01694143,13.84191,-20.4870850112097
0.0430794,16.08583,-20.312753965443
0.03039156,16.08497,-19.5353586218521
0.03046608,13.92583,-21.6999465993388
0.03448247,16.53359,-19.3676695407361
0.04462187,16.24497,-20.2324897268119
0.04456202,15.153,-21.3214494546893
0.04428948,16.32678,-20.1339028890648
0.0320415,15.3526,-20.3852440315877
0.03123671,14.33691,-21.3443733044573
0.04598942,16.1399,-20.4053073091607
0.04639314,17.30041,-19.2644318681069
0.03313677,15.66005,-20.1525732683677
0.04671217,16.04691,-20.5333237060347
0.03061943,16.19958,-19.4373529062368
0.03005187,14.15709,-21.4382745004631
0.04442349,16.08509,-20.3823725569722
0.04032574,14.00059,-22.250100137738
0.04077138,16.59301,-19.6822702364519
0.04681566,16.01511,-20.5700944730668
0.04721245,17.19144,-19.4127279587149
0.04621928,15.86134,-20.6950636433614
0.04629847,16.99182,-19.5684323071621
0.04452934,17.39763,-19.0751690363572
0.04176635,14.48302,-21.8462196222031
0.04108129,14.56253,-21.7296899691461
0.04280196,15.97252,-20.4115802296077
0.04999866,15.71719,-21.0159468792534
0.04486674,16.87593,-19.613801794011
0.04314367,14.92441,-21.4775158386091
0.04125013,17.03943,-19.2619705930185
0.04244919,16.82891,-19.5366549627801
0.02187793,15.60273,-19.2897919915873
0.04009561,16.97539,-19.2625013946464
0.04587406,15.54591,-20.9936591458955
0.04596629,15.571,-20.9730776423405
0.04597769,15.58229,-20.9623438617673
0.04554464,15.54438,-20.9790118912199
0.04573622,16.87573,-19.6570816043279
0.02800423,16.17752,-19.2612338071466
0.04961282,17.66184,-19.0538541382412
0.03167353,15.08001,-20.6321412331952
0.03164117,15.08001,-20.6298683647704
0.03616249,15.83953,-20.1677801812537
0.03618616,15.83953,-20.1692396554521
0.04458503,16.79828,-19.6773211675606
0.04457797,16.79828,-19.6769659480466
0.04080135,16.57386,-19.7030643561295
0.04080037,16.57386,-19.7030106260949
0.03607668,15.14471,-20.8572989083589
0.03636073,16.81299,-19.2065056703429
0.03635167,16.60935,-19.4095935783838
0.04634322,17.5479,-19.0145142721547
0.03627959,14.60092,-21.4135934825516
0.04623494,15.66921,-20.8879580146503
0.04561011,17.4836,-19.04301894497
0.0258705,15.73104,-19.5320950502927
0.0264958,14.53314,-20.7828978581133
0.04605624,15.45518,-21.0932867350728
0.03930116,15.84633,-20.3468104067187
0.04038203,15.22835,-21.0254635951878
0.04109709,13.89742,-22.3956677445514
0.04078507,15.60495,-20.6710785686212
0.03989667,16.77879,-19.4479819016652
0.04199637,16.43233,-19.9092127720933
0.03968814,17.00324,-19.2118131475332
0.02275779,13.79345,-21.1861512171053
0.01081232,14.26587,-19.0776531794951
0.03373194,16.39656,-19.4556872155632
0.04229537,16.91884,-19.4385943148076
0.04230468,15.56767,-20.7902583593507
0.0328254,16.46401,-19.3275994769351
0.04308949,15.40236,-20.9967436948507
0.04253659,16.3563,-20.0138730811412
0.04524354,16.17345,-20.3350546926524
0.04554224,16.88712,-19.636151312746
0.04553294,15.90264,-20.6201747759641
0.04609502,15.5436,-21.0067642475695
0.04634177,16.98009,-19.5822634565398
0.02255523,13.75062,-21.2092285970683
0.04687745,16.16114,-20.4270217328012
0.04796981,16.14354,-20.4963991992321
0.03191517,15.68645,-20.042603161653
0.03192721,15.68645,-20.0434422086942
0.03200533,12.82607,-22.9092554896487
0.0320255,12.82607,-22.9106562612877
0.03159945,15.16088,-20.5460702559623
0.03160969,15.16088,-20.5467904170742
0.02546271,16.03986,-19.1881040810583
0.02544334,16.03986,-19.1864195396918
0.03598659,15.96988,-20.0265455827384
0.03638209,15.83651,-20.1843031647463
0.04573141,17.09898,-19.4336000822549
0.04572777,17.09898,-19.433421220103
0.04574441,17.09898,-19.4342380577193
0.04670599,16.73248,-19.8474567034526
0.03893123,15.69447,-20.4775342623163
0.04649109,15.65348,-20.9160967978235
0.04643386,15.14378,-21.4230253216648
0.04644391,16.20848,-20.3588113145821
0.04629828,17.29113,-19.2691139528034
0.03860752,15.79701,-20.3563394234718
0.04116581,17.13197,-19.1648555291599
0.03402609,16.4968,-19.3747906337575
0.03777856,16.83553,-19.2693424584014
0.04148107,15.48268,-20.8312194909988
0.04150207,15.48268,-20.8323524731913
0.01077923,13.41868,-19.9181331266643
0.01133936,12.83695,-20.6108124268296
0.0427419,16.31989,-20.0610718082891
0.04262983,15.94065,-20.4344231811418
0.03876114,17.13152,-19.0307029813795
0.03279621,16.05587,-19.7337599171991
0.03967831,14.60156,-21.6129397737903
0.04495731,17.3895,-19.1047651342235
0.04533719,16.83964,-19.6735041914307
0.04961874,16.39316,-20.3228072310311
0.04680316,16.87694,-19.7076669417255
0.04546195,16.91813,-19.6011849819793
0.03424712,16.55046,-19.3355505806379
0.03973615,16.51139,-19.706364078654
0.03967935,16.82419,-19.39036444381
0.02794317,14.90884,-20.5250728153214
0.04827793,16.7819,-19.8724351291424
0.04004478,16.95236,-19.282691977687
0.04004942,16.95236,-19.2829505650588
0.0345484,15.89914,-20.0063791450839
0.03453993,15.89914,-20.0058327921275
0.03616836,15.75896,-20.2487110732792
0.03621345,15.75896,-20.2514902750522
0.04642718,16.05948,-20.5070077895872
0.04651715,16.52342,-20.0474089483474
0.0380167,17.08758,-19.0313223857409
0.03484699,16.47005,-19.4546389751334
0.03457478,15.04924,-20.8579800801925
0.04553753,16.71378,-19.8092573318378
0.04521846,15.29039,-21.2168732974447
0.03943169,14.83203,-21.3685255406036
0.03881606,16.17833,-19.9870583653365
0.03927408,16.93243,-19.2591703564735
0.04191606,16.19009,-20.1471616384572
0.03953185,17.08352,-19.122705538998
0.04090935,14.47514,-21.8076999962455
0.04027274,15.02614,-21.2216133161862
0.04035133,16.52466,-19.7274483480368
0.04038357,16.52466,-19.7292345794075
0.02960964,14.73502,-20.8274243043974
0.02967531,14.73502,-20.8323432693488
0.02228578,15.11562,-19.8176875884687
0.0420561,16.57135,-19.7733787003797
0.04204116,16.57135,-19.7725829075066
0.03332921,15.4398,-20.3857100767913
0.04197935,15.64309,-20.6975471841202
0.0329846,14.33365,-21.4687291333342
0.03298389,15.78642,-20.0159149585384
0.04294063,16.79564,-19.5957136946329
0.0451591,14.93583,-21.568480520545
0.02109224,15.57936,-19.2324410934784
0.04879577,17.0528,-19.6255351233935
0.04836022,15.42113,-21.2370401670834
0.03889778,16.66792,-19.5021685028932
0.02810622,15.88477,-19.5620482108541
0.03159153,16.14982,-19.5565720137719
0.0458725,16.88873,-19.6507648539537
0.03134119,16.56335,-19.1253566625989
0.03142978,16.56335,-19.1316311613034
0.03210006,14.9835,-20.7584045346635
0.03209554,14.9835,-20.758090906816
0.03548144,15.74329,-20.2216241355262
0.035471,15.74329,-20.2209679524566
0.04079801,16.23495,-20.0417940606915
0.03661393,15.13585,-20.8991338996138
0.04619972,16.79809,-19.75736065984
0.03647535,16.81107,-19.2154477124481
0.04468057,16.36867,-20.1117418245459
0.04056182,16.85112,-19.4126271607144
0.02938867,14.71778,-20.828039095353
0.02943276,14.71778,-20.8313675552713
0.0294389,14.71778,-20.8318299896731
0.04487216,16.85233,-19.6376821849204
0.04630316,16.62449,-19.9359863621647
0.02588648,13.93731,-21.3271921210569
0.03928887,13.94268,-22.2497706147075
0.03908586,16.58565,-19.5952196199638
0.04003079,16.60918,-19.6250899165169
0.04066062,16.87977,-19.3894198349718
0.04166681,14.68809,-21.6358111825871
0.04213407,17.09246,-19.256410559397
0.04176611,16.07455,-20.2546767951347
0.04203178,13.94718,-22.3962477706292
0.04250443,16.18113,-20.187341810248
0.04202402,15.79521,-20.5478049647808
0.04193164,16.62511,-19.712975217887
0.04121137,15.13157,-21.1677264377732
0.0411546,15.93211,-20.3641012739024
0.04127379,15.60511,-20.6975790012059
0.04072253,15.40625,-20.8663424837365
0.0329075,14.28955,-21.5076185163223
0.04297815,15.50901,-20.8842976636618
0.04830532,14.95212,-21.7034909517804
0.03931916,15.60931,-20.5848594324999
0.04659317,17.53895,-19.0355549350267
0.04713561,15.98892,-20.6115909628996
0.02414936,15.78792,-19.3228707681616
0.04551923,16.03309,-20.4890497291402
0.04386019,16.25342,-20.1854246353092
0.04386192,16.25342,-20.1855131887731
0.03188271,16.66877,-19.0580191514089
0.0318845,16.66877,-19.0581433477009
0.0293292,16.51507,-19.0262539836512
0.02934184,16.51507,-19.0272102783453
0.03244354,15.34383,-20.4217507441078
0.03246623,15.34383,-20.4233061047763
0.0368102,16.89464,-19.1522660630874
0.03668106,15.77795,-20.2611155510012
0.0362196,14.81339,-21.1974381070592
0.03889143,15.71622,-20.4535068670376
0.02557743,14.40192,-20.8359929199846
0.03940336,16.03887,-20.1600840649472
0.03969066,17.18411,-19.0310849556872
0.03562664,14.62401,-21.3500071486008
0.03947807,16.36082,-19.8423638667488
0.03751177,15.85979,-20.2292556727054
0.0375695,16.48829,-19.6041908501415
0.04771687,17.41554,-19.2125082137184
0.04165322,15.32387,-20.9993056853574
0.0333323,15.42279,-20.4029241568229
0.0414901,16.50084,-19.8135518627585
0.03911003,15.96818,-20.2140662379817
0.03054413,14.93459,-20.6968712902243
0.03222084,16.24931,-19.5009436113708
0.04638082,17.08833,-19.475909654017
0.04675511,16.95082,-19.6314782387351
0.03752184,16.03768,-20.0519719478261
0.0465379,16.80494,-19.7668938368586
0.03162483,16.3111,-19.3976363392307
0.03162896,16.3111,-19.3979265094555
0.03197291,16.66068,-19.0723963080122
0.03197105,16.66068,-19.0722670057416
0.03276403,16.52465,-19.2627988532566
0.03279899,16.52465,-19.2651717631442
0.03220124,16.22116,-19.5277389074783
0.04680038,15.67276,-20.911714077639
0.03051181,16.50427,-19.1248314900069
0.04708753,17.33534,-19.2628706211777
0.04715295,15.8524,-20.7489327920648
0.04590999,16.89666,-19.6446680101008
0.04415337,17.18029,-19.273497809477
0.04585721,16.61502,-19.9237282305083
0.02981115,15.20791,-20.369596262122
0.04201049,15.97356,-20.3687391171243
0.02842984,15.61857,-19.8536405028423
0.04848562,15.66907,-20.9949194880488
0.03170775,15.57027,-20.1442837135111
0.03207088,15.13471,-20.605172449381
0.03162092,16.28175,-19.4267135123584
0.03186046,16.0439,-19.6813424077112
0.04225938,16.32378,-20.0317420512314
0.04479941,16.1611,-20.3252628316142
0.02582357,15.41094,-19.8481728525926
0.04440503,17.20845,-19.2580844794259
0.04750508,16.58022,-20.0378364215539
0.03356139,16.66948,-19.1714880160917
0.0317587,15.78703,-19.9310981956322
0.04121412,17.20381,-19.0956423414127
0.04987423,16.12576,-20.6017669707259
0.04744093,16.04204,-20.5729786507936
0.01967798,14.83783,-19.8208946352995
0.04771741,15.74026,-20.8878163151335
0.02082211,13.10735,-21.6760099491414
0.02043952,15.59202,-19.1504244625827
0.02050534,14.46439,-20.2851525380887
0.01938336,14.13367,-20.4918087752926
0.01950274,15.45843,-19.1805846970777
0.02008497,14.43663,-20.2672294300489
0.04782644,16.27804,-20.3551687378041
0.0486959,16.89499,-19.7787307608925
0.04928478,16.85672,-19.844044390211
0.04972409,17.2836,-19.4371449552183
0.04969558,16.47828,-20.2411672654299
0.02785617,15.25296,-20.1740458450034
0.02557745,15.27517,-19.9627429396127
0.03255285,16.46983,-19.3032341371382
0.04792779,16.53407,-20.103900739126
0.04765466,16.4312,-20.193916154225
0.04537846,14.47395,-22.0412317586433
0.0452758,17.023,-19.4871020832449
0.04726521,17.36199,-19.2446826502419
0.04688183,15.98445,-20.6039305546862
0.04718691,17.27117,-19.3317773295252
0.04102581,15.13034,-21.1588564795323
0.04243359,15.51733,-20.8474037942083
0.04339359,16.7633,-19.6515693290358
0.02882717,16.17482,-19.3281885710799
0.02879924,16.17482,-19.3260374828591
0.02880541,15.21072,-20.290610722286
0.02883449,15.21072,-20.292849945586
0.02919523,15.14437,-20.3867859738425
0.02935044,15.14437,-20.3985547987758
0.04929948,16.79413,-19.9073070410709
0.04930709,16.79413,-19.9076545890334
0.04774462,16.61821,-20.0111479203918
0.0477248,16.61821,-20.0102144146203
0.04747116,16.90963,-19.7068164831352
0.02377723,15.11866,-19.957788296596
0.04828485,15.70239,-20.9522642197882
0.02023552,14.13394,-20.5863867425797
0.04743593,16.92203,-19.6927519887018
0.01745353,12.96475,-21.4297713220908
0.04861008,17.24425,-19.4255103561228
0.03278397,15.99759,-19.7912130124711
0.03474642,16.04824,-19.8700168494849
0.02604001,15.86151,-19.4160918445143
0.02603531,15.86151,-19.4156918338544
0.02491419,14.49505,-20.6847180782867
0.02493512,13.42369,-21.7579293712887
0.02491571,15.41388,-19.7660229816865
0.02517159,13.931,-21.2715141660068
0.04813565,16.97187,-19.6758258839718
0.03832056,17.08448,-19.0522012086893
0.03878626,13.59481,-22.568865335728
0.03812445,15.10823,-21.0169992252677
0.03948141,15.75309,-20.4502789684834
0.03797408,17.0261,-19.0903025528347
0.03739513,16.95667,-19.125423685692
0.03686096,16.5634,-19.4865881974388
0.02610374,13.83415,-21.4488656511484
0.03002049,14.5412,-21.0518454600836
0.03051414,14.88636,-20.7429161645439
0.04976023,16.8917,-19.8306735868357
0.04978509,16.8917,-19.8317978674151
0.04951109,15.61907,-21.0920054827855
0.04953417,15.61907,-21.0930544946975
0.04942731,16.86051,-19.8467553147865
0.03378944,15.47323,-20.382809933715
0.03382631,15.47323,-20.385238332805
0.03814409,14.98205,-21.1443263232764
0.04897491,15.75968,-20.9269003118423
0.04556802,16.98535,-19.5391950325246
0.04629513,17.20016,-19.3599284278732
0.04521372,16.7742,-19.732823097704
0.03399552,15.35612,-20.513464425263
0.04176767,17.05913,-19.2701890136724
0.03466093,14.05709,-21.8556708229892
0.03208696,16.67647,-19.0645241317437
0.03946291,16.7233,-19.4790249707614
0.03936883,15.11975,-21.0772365197298
0.03835773,16.5141,-19.6247480806555
0.03814163,14.30553,-21.8207019657523
0.0388664,17.14993,-19.0183510309505
0.03860861,15.28598,-20.8674333069857
0.04738384,15.63625,-20.9760606104027
0.04822419,17.26676,-19.3850670297214
0.04749059,14.67487,-21.9424933753902
0.01726192,14.0745,-20.295729282624
0.02054173,15.3929,-19.3605474716434
0.01895946,13.57843,-20.9983215214168
0.0244364,14.83745,-20.2994755002171
0.01971865,11.71866,-22.9446148294913
0.02129339,13.61267,-21.2200761642886
0.01917693,15.59035,-19.0115331888454
0.01909942,15.14522,-19.4477438700316
0.02062398,15.30433,-19.4579323417454
0.04987677,16.36409,-20.3635523763032
0.0496473,17.65053,-19.0667361480746
0.02822137,16.06153,-19.3943533432003
0.02391133,14.66076,-20.4281271049402
0.04553669,15.07857,-21.4444294986201
0.0487917,16.76257,-19.9155754613549
0.04089876,16.99372,-19.2885371037036
0.04770138,17.13167,-19.4956488850936
0.01940969,14.82637,-19.8020993339118
0.01940175,14.82637,-19.8011971279699
0.03325202,16.34075,-19.4795999181438
0.03455445,13.9858,-21.9201124379052
0.03470573,16.48903,-19.4266119065808
0.03663217,15.55515,-20.4809401989127
0.03631626,14.50697,-21.5097968576288
0.0362903,14.50697,-21.5082014363776
0.04337743,16.45745,-19.9565798769355
0.01090969,13.04558,-20.3175825507524
0.03306623,16.68913,-19.1187538632615
0.03161243,14.643,-21.0648639616982
0.04008251,15.88971,-20.3474485813832
0.04039992,17.13992,-19.1148791953808
0.02522031,14.85018,-20.3566126272652
0.04880184,17.29006,-19.3885542308378
0.04351392,16.24511,-20.1759631772256
0.04895835,17.53151,-19.1543045024245
0.0480123,14.76627,-21.8756585125676
0.02587228,16.07203,-19.1912575478798
0.02579744,14.56257,-20.694308091902
0.02505643,14.93086,-20.2615025710386
0.02613329,13.93863,-21.3468853592075
0.0385837,15.43784,-20.7141305558467
0.04827017,16.84874,-19.8052321725062
0.02712773,15.93041,-19.4378444672194
0.03393456,16.76119,-19.10439325661
0.02706776,15.34216,-20.0211889847
0.03818426,17.05755,-19.0711757600298
0.03377519,15.23023,-20.6248771716279
0.04882566,15.21427,-21.4654391717405
0.04421214,15.38451,-21.0722580558229
0.04439535,16.75902,-19.7070185773257
0.04452914,16.62577,-19.847020932511
0.0483749,16.30384,-20.3550051565905
0.04354471,16.67287,-19.7497917127487
0.04294086,14.57994,-21.8114245543851
0.04404506,16.52749,-19.9207820208131
0.04207231,16.03173,-20.3138551650811
0.04245998,17.11623,-19.2499050159904
0.03549857,15.95501,-20.0109789344706
0.03515501,14.05013,-21.8941724568175
0.03534891,13.63774,-22.3188270520576
0.02826536,15.33885,-20.1204863431007
0.02764473,15.05394,-20.3561698058344
0.03897488,17.04536,-19.1291541679511
0.0280318,15.83538,-19.6055553351027
0.03815116,16.12804,-19.9987510946152
0.03814006,16.54639,-19.5797449358684
0.03790589,15.54548,-20.566903667608
0.03930935,15.5768,-20.616811125987
0.04037296,17.07482,-19.1784875743869
0.03929883,16.60506,-19.5879499535348
0.04609571,16.84599,-19.7044077225818
0.04480786,17.0419,-19.4448910274752
0.02237254,15.45503,-19.4868552929081
0.04977014,15.50722,-21.2156003831589
0.04281494,16.96264,-19.422147240441
0.04120827,16.26352,-20.0356111344613
0.04088417,16.77483,-19.5066303526453
0.01997308,14.67596,-20.015585269707
0.0253806,15.53792,-19.6828973478721
0.02628123,15.39747,-19.9005498629316
0.04996933,16.09208,-20.6397317024226
0.04570116,17.05646,-19.4746313403175
0.04606258,17.0047,-19.5440808935909
0.04574727,14.37278,-22.1605812474888
0.04671076,17.01294,-19.5672256839427
0.04786576,17.57473,-19.0603263250459
0.04098187,17.25126,-19.0355458444331
0.0417583,16.82824,-19.5005731750169
0.03696281,15.74794,-20.3082068494642
0.04061739,15.97267,-20.2941452373356
0.0406199,15.97267,-20.2942837390257
0.03627566,16.03785,-19.9764290303446
0.03985777,15.24323,-20.9813522074544
0.02235525,14.61309,-20.3270932927808
0.03199953,15.83793,-19.8969934705976
0.02336924,15.11749,-19.9207063219759
0.03305202,14.53087,-21.2760529158867
0.03297799,16.30294,-19.4989879506584
0.03306566,15.56792,-20.2399210803042
0.04860554,15.18423,-21.4853206635355
0.0421891,15.25391,-21.0978858146005
0.01459038,13.80552,-20.1951182029583
0.04983291,17.46312,-19.2625443659916
0.04169938,16.18167,-20.1439763614564
0.02606165,14.81049,-20.4689482632872
0.02490481,16.04515,-19.1337862347474
0.02587276,15.49564,-19.7676945053056
0.02606733,14.76348,-20.5164431272345
0.03385134,16.29238,-19.5677381275974
0.03025843,16.18192,-19.4286641108712
0.0336115,14.31903,-21.5252626124292
0.0337663,15.25739,-20.5971273458462
0.03390952,15.63251,-20.2314343156983
0.03377684,16.01377,-19.8414423826682
0.03269175,16.39593,-19.3866039373432
0.02780692,15.20965,-20.2134306252517
0.03482154,16.48932,-19.4337509247299
0.04157064,14.98166,-21.3370722710663
0.04276334,15.02537,-21.3567136251609
0.0445013,15.20849,-21.2628982853797
0.04555185,16.97523,-19.5485112060988
0.02860196,13.88185,-21.6037542383099
0.04049927,16.59756,-19.6627355917549
0.03894201,14.95668,-21.2159493710774
0.03721,14.85848,-21.2125364478554
0.03870596,16.67976,-19.4792811811577
0.03965204,13.90035,-22.3126608314317
0.04051035,16.45054,-19.8103661258145
0.03638847,15.03015,-20.9910513330434
0.04048525,16.59485,-19.6646678607992
0.04050498,16.17138,-20.0892332290729
